L,TOV,0.253693616
3PM,REB,0.261321556
REB,3PM,0.261321556
FG%,AGE,0.261996537
AGE,FG%,0.261996537
FP,FG%,0.263903629
FG%,FP,0.263903629
BLK,3PA,0.267926355
3PA,BLK,0.267926355
OREB,+/-,0.277866084
+/-,OREB,0.277866084
DREB,+/-,0.28157884
+/-,DREB,0.28157884
+/-,BLK,0.281848635
BLK,+/-,0.281848635
3P%,MIN,0.283036878
MIN,3P%,0.283036878
BLK,3PM,0.28665992
3PM,BLK,0.28665992
+/-,3P%,0.287249152
3P%,+/-,0.287249152
+/-,REB,0.288582018
REB,+/-,0.288582018
GP,FTM,0.290986055
FTM,GP,0.290986055
AST,W,0.294069382
W,AST,0.294069382
W,3P%,0.297058627
3P%,W,0.297058627
MIN,FG%,0.300100007
FG%,MIN,0.300100007
3P%,PTS,0.301415117
PTS,3P%,0.301415117
3P%,FGA,0.302762412
FGA,3P%,0.302762412
STL,SALARY,0.303296051
SALARY,STL,0.303296051
3P%,TOV,0.308078118
TOV,3P%,0.308078118
FTA,W,0.308723005
W,FTA,0.308723005
SALARY,TD3,0.310402466
TD3,SALARY,0.310402466
3P%,3PA,0.311976089
3PA,3P%,0.311976089
FG%,PF,0.312709593
PF,FG%,0.312709593
3PA,DREB,0.313900142
DREB,3PA,0.313900142
3P%,STL,0.314687826
STL,3P%,0.314687826
3P%,FGM,0.314969264
FGM,3P%,0.314969264
GP,TOV,0.323546768
TOV,GP,0.323546768
L,DD2,0.325053559
DD2,L,0.325053559
3PM,3P%,0.326135569
3P%,3PM,0.326135569
W,PTS,0.330319685
PTS,W,0.330319685
3PM,DREB,0.330998384
DREB,3PM,0.330998384
3P%,FP,0.331836357
FP,3P%,0.331836357
DD2,3PA,0.334363489
3PA,DD2,0.334363489
REB,TD3,0.334594424
TD3,REB,0.334594424
DREB,L,0.337332306
L,DREB,0.337332306
OREB,AST,0.347331755
AST,OREB,0.347331755
AST,GP,0.349126019
GP,AST,0.349126019
DD2,3PM,0.355489716
3PM,DD2,0.355489716
SALARY,W,0.356306558
W,SALARY,0.356306558
W,STL,0.360091781
STL,W,0.360091781
L,REB,0.361340078
REB,L,0.361340078
DREB,FG%,0.362466135
FG%,DREB,0.362466135
GP,FTA,0.362842219
FTA,GP,0.362842219
AGE,W,0.367284923
W,AGE,0.367284923
3P%,AST,0.376152189
AST,3P%,0.376152189
W,FGM,0.377020638
FGM,W,0.377020638
FG%,GP,0.379930535
GP,FG%,0.379930535
3P%,BLK,0.380828215
BLK,3P%,0.380828215
PF,TD3,0.382147967
TD3,PF,0.382147967
PTS,L,0.387939625
L,PTS,0.387939625
DREB,TD3,0.388344711
TD3,DREB,0.388344711
OREB,L,0.394094954
L,OREB,0.394094954
FP,L,0.398478251
L,FP,0.398478251
BLK,AST,0.401661856
AST,BLK,0.401661856
W,DD2,0.403405036
DD2,W,0.403405036
PF,L,0.408749127
L,PF,0.408749127
MIN,3PA,0.412957353
3PA,MIN,0.412957353
L,STL,0.413559859
STL,L,0.413559859
REB,FG%,0.416419337
FG%,REB,0.416419337
MIN,TD3,0.41973696
TD3,MIN,0.41973696
PF,W,0.421519584
W,PF,0.421519584
L,FGA,0.425354262
FGA,L,0.425354262
3PM,MIN,0.434184491
MIN,3PM,0.434184491
AST,SALARY,0.436343072
SALARY,AST,0.436343072
SALARY,BLK,0.439052029
BLK,SALARY,0.439052029
FGA,GP,0.440558172
GP,FGA,0.440558172
PF,3PA,0.44270929
3PA,PF,0.44270929
BLK,FTM,0.444686156
FTM,BLK,0.444686156
L,FGM,0.445751631
FGM,L,0.445751631
L,SALARY,0.447934472
SALARY,L,0.447934472
OREB,STL,0.450418152
STL,OREB,0.450418152
3PA,SALARY,0.452304214
SALARY,3PA,0.452304214
OREB,FGA,0.454324587
FGA,OREB,0.454324587
MIN,W,0.455405983
W,MIN,0.455405983
3PM,PF,0.457657909
PF,3PM,0.457657909
PF,3P%,0.459501789
3P%,PF,0.459501789
W,FP,0.46496636
FP,W,0.46496636
SALARY,3PM,0.465983485
3PM,SALARY,0.465983485
TD3,DD2,0.470074116
DD2,TD3,0.470074116
GP,PTS,0.4722987
PTS,GP,0.4722987
+/-,FG%,0.475013973
FG%,+/-,0.475013973
FTM,OREB,0.475871889
OREB,FTM,0.475871889
GP,DD2,0.480616944
DD2,GP,0.480616944
3PA,STL,0.4852725
STL,3PA,0.4852725
W,DREB,0.48742145
DREB,W,0.48742145
BLK,FG%,0.489507768
FG%,BLK,0.489507768
GP,BLK,0.489865765
BLK,GP,0.489865765
TOV,OREB,0.490314529
OREB,TOV,0.490314529
BLK,STL,0.494918726
STL,BLK,0.494918726
W,FG%,0.495305508
FG%,W,0.495305508
STL,3PM,0.495902767
3PM,STL,0.495902767
FTM,SALARY,0.498724292
SALARY,FTM,0.498724292
BLK,TOV,0.501638154
TOV,BLK,0.501638154
BLK,W,0.503760006
W,BLK,0.503760006
STL,GP,0.508823758
GP,STL,0.508823758
DD2,PF,0.511144767
PF,DD2,0.511144767
W,REB,0.514929752
REB,W,0.514929752
FGA,SALARY,0.518812615
SALARY,FGA,0.518812615
BLK,FGA,0.521808497
FGA,BLK,0.521808497
STL,TD3,0.521842804
TD3,STL,0.521842804
SALARY,PF,0.527100313
PF,SALARY,0.527100313
SALARY,GP,0.528517449
GP,SALARY,0.528517449
FG%,OREB,0.534595305
OREB,FG%,0.534595305
FGM,GP,0.54099013
GP,FGM,0.54099013
