FTA,DD2,0.572122978
DD2,FTA,0.572122978
AST,FTM,0.580132185
FTM,AST,0.580132185
L,GP,0.581404271
GP,L,0.581404271
DREB,TOV,0.586777268
TOV,DREB,0.586777268
AST,FGA,0.586932072
FGA,AST,0.586932072
PTS,DREB,0.58944372
DREB,PTS,0.58944372
DREB,FGA,0.589843228
FGA,DREB,0.589843228
BLK,+/-,0.598686297
+/-,BLK,0.598686297
FP,PF,0.60017058
PF,FP,0.60017058
FGA,STL,0.605969521
STL,FGA,0.605969521
FP,3PA,0.606113262
3PA,FP,0.606113262
FGM,DREB,0.607363137
DREB,FGM,0.607363137
3P%,3PA,0.609748558
3PA,3P%,0.609748558
TOV,FTA,0.613889302
FTA,TOV,0.613889302
TOV,FTM,0.616734774
FTM,TOV,0.616734774
PTS,AST,0.622551649
AST,PTS,0.622551649
BLK,STL,0.630737571
STL,BLK,0.630737571
DREB,OREB,0.633537503
OREB,DREB,0.633537503
STL,AST,0.636364712
AST,STL,0.636364712
OREB,FG%,0.636617342
FG%,OREB,0.636617342
PTS,STL,0.638179974
STL,PTS,0.638179974
TOV,FGA,0.638211445
FGA,TOV,0.638211445
MIN,3PA,0.640852594
3PA,MIN,0.640852594
DREB,STL,0.643252683
STL,DREB,0.643252683
AST,DD2,0.646002481
DD2,AST,0.646002481
DREB,PF,0.649591915
PF,DREB,0.649591915
PF,MIN,0.653125165
MIN,PF,0.653125165
AST,FGM,0.653640317
FGM,AST,0.653640317
STL,REB,0.654221278
REB,STL,0.654221278
REB,PF,0.657572936
PF,REB,0.657572936
FGM,STL,0.658506373
STL,FGM,0.658506373
MIN,TOV,0.659823583
TOV,MIN,0.659823583
PTS,TOV,0.662429917
TOV,PTS,0.662429917
FP,3PM,0.663323791
3PM,FP,0.663323791
TOV,FGM,0.667724531
FGM,TOV,0.667724531
3P%,3PM,0.670053464
3PM,3P%,0.670053464
3PA,FGM,0.670641135
FGM,3PA,0.670641135
MIN,3PM,0.672636096
3PM,MIN,0.672636096
REB,MIN,0.67809
MIN,REB,0.67809
AST,MIN,0.681488737
MIN,AST,0.681488737
3PM,FGM,0.692037642
FGM,3PM,0.692037642
DREB,MIN,0.706671662
MIN,DREB,0.706671662
REB,FP,0.714443532
FP,REB,0.714443532
