AST,BLK,0.38485544
DREB,FTM,0.384938275
FTM,DREB,0.384938275
L,MIN,0.38985052
MIN,L,0.38985052
OREB,PF,0.394569389
PF,OREB,0.394569389
DREB,FTA,0.395861815
FTA,DREB,0.395861815
L,FTA,0.398469835
FTA,L,0.398469835
MIN,OREB,0.398737675
OREB,MIN,0.398737675
REB,FTM,0.40159364
FTM,REB,0.40159364
TOV,STL,0.401757185
STL,TOV,0.401757185
L,TOV,0.40239119
TOV,L,0.40239119
OREB,PTS,0.402608672
PTS,OREB,0.402608672
BLK,OREB,0.402934308
OREB,BLK,0.402934308
FTM,L,0.40353319
L,FTM,0.40353319
REB,BLK,0.404772045
BLK,REB,0.404772045
AST,FTM,0.412558876
FTM,AST,0.412558876
3P%,DREB,0.414035164
DREB,3P%,0.414035164
AST,MIN,0.41638721
MIN,AST,0.41638721
TOV,MIN,0.416612814
MIN,TOV,0.416612814
FTM,FT%,0.416892139
FT%,FTM,0.416892139
3PA,FGM,0.417412955
FGM,3PA,0.417412955
OREB,FTA,0.422524439
FTA,OREB,0.422524439
L,FP,0.422592221
FP,L,0.422592221
FGA,OREB,0.423575133
OREB,FGA,0.423575133
FTA,REB,0.42529222
REB,FTA,0.42529222
AST,DD2,0.428453894
DD2,AST,0.428453894
3P%,FGA,0.431786851
FGA,3P%,0.431786851
DD2,OREB,0.433517878
OREB,DD2,0.433517878
FG%,TOV,0.434069611
TOV,FG%,0.434069611
OREB,FGM,0.434498807
FGM,OREB,0.434498807
DD2,3PM,0.440743729
3PM,DD2,0.440743729
L,FGM,0.441336926
FGM,L,0.441336926
FP,3PA,0.443513528
3PA,FP,0.443513528
3P%,3PA,0.445367862
3PA,3P%,0.445367862
FG%,AGE,0.457511983
AGE,FG%,0.457511983
FP,3PM,0.458466023
3PM,FP,0.458466023
FGM,3P%,0.459590644
3P%,FGM,0.459590644
3P%,FP,0.464836124
FP,3P%,0.464836124
PTS,L,0.468672355
L,PTS,0.468672355
SALARY,AGE,0.470209054
AGE,SALARY,0.470209054
3P%,MIN,0.472191355
MIN,3P%,0.472191355
3PM,FGM,0.484733296
FGM,3PM,0.484733296
PF,BLK,0.491606742
BLK,PF,0.491606742
PF,MIN,0.494984803
MIN,PF,0.494984803
3PM,DREB,0.50165178
DREB,3PM,0.50165178
3PA,DREB,0.504762817
DREB,3PA,0.504762817
OREB,TOV,0.506617817
TOV,OREB,0.506617817
PTS,3PA,0.509688505
3PA,PTS,0.509688505
3P%,GP,0.509843666
GP,3P%,0.509843666
3P%,PTS,0.510471507
PTS,3P%,0.510471507
AST,PTS,0.511162609
PTS,AST,0.511162609
MIN,DD2,0.511322943
DD2,MIN,0.511322943
FP,STL,0.513137067
STL,FP,0.513137067
DD2,L,0.51490352
L,DD2,0.51490352
FGA,AST,0.517595266
AST,FGA,0.517595266
W,3P%,0.523942357
3P%,W,0.523942357
3PA,PF,0.525516134
PF,3PA,0.525516134
PF,FTM,0.52811407
FTM,PF,0.52811407
